record_id,plant_id,date,energy_source,region,production_mwh,efficiency_pct,operating_cost,revenue,co2_emissions_tons,downtime_hours,maintenance_flag,profit,year,month,quarter,month_name,is_renewable,profit_margin,cost_per_mwh,revenue_per_mwh,carbon_intensity,efficiency_zscore,is_anomaly,rolling_7d_production,rolling_30d_revenue
REC0009087,PLT037,2025-11-27,Natural Gas,Southwest,16136.0,99.0,726119.85,1333660.05,7261.2,0.06,0,607540.2000000001,2025,11,4,Nov,0,45.55,45.0,82.65,0.45,1.602,0,14370.97,1022727.23
REC0009078,PLT028,2025-11-27,Wind,Southwest,15624.09,86.05,468722.72,984846.2,0.0,1.45,0,516123.48,2025,11,4,Nov,1,52.41,30.0,63.03,0.0,0.491,0,17258.87,1209273.9
REC0009079,PLT029,2025-11-27,Solar,Northeast,14789.74,73.56,369743.43,873966.51,0.0,0.35,0,504223.08,2025,11,4,Nov,1,57.69,25.0,59.09,0.0,-0.581,0,17396.76,1182223.18
REC0009080,PLT030,2025-11-27,Geothermal,Northeast,10444.36,80.16,292441.99,771890.07,522.22,0.62,0,479448.07999999996,2025,11,4,Nov,1,62.11,28.0,73.9,0.05,-0.015,0,10228.88,708502.26
REC0009081,PLT031,2025-11-27,Natural Gas,Midwest,30337.32,96.56,1365179.24,2360056.48,13651.79,1.07,0,994877.24,2025,11,4,Nov,0,42.15,45.0,77.79,0.45,1.392,0,27180.72,1974896.82
REC0009082,PLT032,2025-11-27,Biomass,Midwest,4913.56,64.36,186715.39,379669.64,1130.12,1.31,0,192954.25,2025,11,4,Nov,1,50.82,38.0,77.27,0.23,-1.371,0,5355.34,398353.7
REC0009083,PLT033,2025-11-27,Solar,Southeast,7780.93,86.41,194523.16,450166.02,0.0,0.54,0,255642.86000000002,2025,11,4,Nov,1,56.79,25.0,57.86,0.0,0.521,0,7527.33,514944.06
REC0009084,PLT034,2025-11-27,Biomass,West Coast,6472.02,64.61,245936.63,421179.38,1488.56,1.92,0,175242.75,2025,11,4,Nov,1,41.61,38.0,65.08,0.23,-1.349,0,7508.78,528987.72
REC0009085,PLT035,2025-11-27,Wind,Midwest,15979.95,99.0,479398.64,1088639.76,0.0,0.44,0,609241.12,2025,11,4,Nov,1,55.96,30.0,68.13,0.0,1.602,0,15964.77,1081973.84
REC0009086,PLT036,2025-11-27,Natural Gas,Northeast,12728.71,89.69,572791.94,955999.32,5727.92,0.56,0,383207.38,2025,11,4,Nov,0,40.08,45.0,75.11,0.45,0.803,0,12794.36,926456.44
REC0009088,PLT038,2025-11-27,Biomass,Southwest,5920.31,65.63,224971.82,429758.47,1361.67,1.53,0,204786.64999999997,2025,11,4,Nov,1,47.65,38.0,72.59,0.23,-1.262,0,6735.8,459211.44
REC0009077,PLT027,2025-11-27,Wind,Southeast,11421.88,99.0,342656.36,784493.84,0.0,0.58,0,441837.48,2025,11,4,Nov,1,56.32,30.0,68.68,0.0,1.602,0,11149.09,749245.55
REC0009090,PLT040,2025-11-27,Geothermal,West Coast,3717.81,79.27,104098.67,248588.01,185.89,1.32,0,144489.34000000003,2025,11,4,Nov,1,58.12,28.0,66.86,0.05,-0.091,0,3583.78,265628.55
REC0009091,PLT041,2025-11-27,Nuclear,Midwest,15707.88,72.53,314157.7,1328478.2,0.0,1.98,0,1014320.5,2025,11,4,Nov,0,76.35,20.0,84.57,0.0,-0.67,0,18523.78,1216125.96
REC0009092,PLT042,2025-11-27,Natural Gas,West Coast,37420.6,91.05,1683927.05,2831991.64,16839.27,0.71,1,1148064.59,2025,11,4,Nov,0,40.54,45.0,75.68,0.45,0.92,0,35579.58,2588446.17
REC0009093,PLT043,2025-11-27,Natural Gas,Midwest,12956.94,89.57,583062.4,1040721.66,5830.62,1.85,0,457659.26,2025,11,4,Nov,0,43.98,45.0,80.32,0.45,0.793,0,12979.67,882487.37
REC0009094,PLT044,2025-11-27,Nuclear,Northeast,42376.28,87.52,847525.51,2892726.61,0.0,1.3,0,2045201.0999999999,2025,11,4,Nov,0,70.7,20.0,68.26,0.0,0.617,0,41765.28,2651503.0
REC0009095,PLT045,2025-11-27,Coal,Midwest,19318.78,90.33,676157.23,1228001.1,15841.4,1.43,0,551843.8700000001,2025,11,4,Nov,0,44.94,35.0,63.57,0.82,0.858,0,18382.77,1220088.57
REC0009096,PLT046,2025-11-27,Nuclear,West Coast,19893.03,82.65,397860.51,1430924.85,0.0,1.38,0,1033064.3400000001,2025,11,4,Nov,0,72.2,20.0,71.93,0.0,0.199,0,19690.24,1351072.51
REC0009097,PLT047,2025-11-27,Biomass,Southeast,5273.4,76.61,200389.16,346412.95,1212.88,0.83,0,146023.79,2025,11,4,Nov,1,42.15,38.0,65.69,0.23,-0.319,0,4973.21,340464.91
REC0009098,PLT048,2025-11-27,Solar,Northeast,7192.71,81.9,179817.64,500950.47,0.0,1.72,0,321132.82999999996,2025,11,4,Nov,1,64.1,25.0,69.65,0.0,0.134,0,7410.14,510500.19
REC0009099,PLT049,2025-11-27,Geothermal,Southwest,8678.73,72.48,243004.57,563628.59,433.94,0.41,0,320624.01999999996,2025,11,4,Nov,1,56.89,28.0,64.94,0.05,-0.674,0,8984.88,613196.16
REC0009100,PLT050,2025-11-27,Natural Gas,West Coast,18441.23,77.5,829855.13,1467349.3,8298.55,0.53,0,637494.17,2025,11,4,Nov,0,43.45,45.0,79.57,0.45,-0.243,0,20498.95,1506066.01
REC0009089,PLT039,2025-11-27,Nuclear,Northeast,20448.35,69.54,408966.92,1146994.55,0.0,0.72,0,738027.6300000001,2025,11,4,Nov,0,64.34,20.0,56.09,0.0,-0.926,0,23684.54,1591763.93
REC0009076,PLT026,2025-11-27,Hydro,Southwest,15020.54,62.21,225308.06,898690.2,150.21,1.16,0,673382.1399999999,2025,11,4,Nov,1,74.93,15.0,59.83,0.01,-1.555,0,15075.83,1089971.97
REC0009051,PLT001,2025-11-27,Wind,Northeast,6499.51,92.37,194985.28,363972.7,0.0,1.15,0,168987.42,2025,11,4,Nov,1,46.43,30.0,56.0,0.0,1.033,0,6630.35,452933.25
REC0009074,PLT024,2025-11-27,Hydro,Northeast,6576.61,63.95,98649.13,431439.21,65.77,0.61,0,332790.08,2025,11,4,Nov,1,77.13,15.0,65.6,0.01,-1.406,0,6478.15,465696.16
REC0009075,PLT025,2025-11-27,Geothermal,West Coast,11754.97,85.1,329139.06,713345.95,587.75,0.26,0,384206.88999999996,2025,11,4,Nov,1,53.86,28.0,60.68,0.05,0.409,0,10558.89,772407.72
REC0009052,PLT002,2025-11-27,Coal,West Coast,25697.85,88.3,899424.69,2020302.37,21072.24,1.03,0,1120877.6800000002,2025,11,4,Nov,0,55.48,35.0,78.62,0.82,0.684,0,23143.77,1595154.11
REC0009053,PLT003,2025-11-27,Nuclear,Northeast,43153.19,80.49,863063.76,2838256.09,0.0,1.96,0,1975192.3299999998,2025,11,4,Nov,0,69.59,20.0,65.77,0.0,0.013,0,41939.81,2982583.59
REC0009054,PLT004,2025-11-27,Geothermal,West Coast,3578.12,85.35,100187.32,205755.18,178.91,0.08,0,105567.85999999999,2025,11,4,Nov,1,51.31,28.0,57.5,0.05,0.431,0,3143.98,228172.86
REC0009055,PLT005,2025-11-27,Geothermal,Southeast,10041.57,87.42,281163.87,604671.66,502.08,1.96,0,323507.79000000004,2025,11,4,Nov,1,53.5,28.0,60.22,0.05,0.608,0,8769.65,607314.0
REC0009056,PLT006,2025-11-27,Geothermal,West Coast,9160.14,69.97,256483.8,763364.11,458.01,0.59,0,506880.31,2025,11,4,Nov,1,66.4,28.0,83.34,0.05,-0.889,0,9567.35,744795.25
REC0009058,PLT008,2025-11-27,Nuclear,Midwest,18895.13,75.52,377902.62,1228763.44,0.0,1.41,0,850860.82,2025,11,4,Nov,0,69.25,20.0,65.03,0.0,-0.413,0,19985.84,1405180.16
REC0009059,PLT009,2025-11-27,Natural Gas,Southwest,39425.01,96.0,1774125.42,2847694.54,17741.25,0.36,0,1073569.12,2025,11,4,Nov,0,37.7,45.0,72.23,0.45,1.344,0,38102.07,2717690.64
REC0009060,PLT010,2025-11-27,Solar,Midwest,6676.01,82.07,166900.3,558594.79,0.0,1.22,0,391694.49000000005,2025,11,4,Nov,1,70.12,25.0,83.67,0.0,0.149,0,6760.52,477904.57
REC0009061,PLT011,2025-11-27,Solar,Northeast,17926.62,77.21,448165.56,1004817.57,0.0,0.74,0,556652.01,2025,11,4,Nov,1,55.4,25.0,56.05,0.0,-0.268,0,20004.35,1306659.28
REC0009062,PLT012,2025-11-27,Hydro,Midwest,5803.02,68.24,87045.35,381233.09,58.03,1.51,0,294187.74,2025,11,4,Nov,1,77.17,15.0,65.7,0.01,-1.038,0,5907.98,390550.22
REC0009057,PLT007,2025-11-27,Geothermal,Northeast,7190.47,70.47,201333.07,556167.27,359.52,1.3,0,354834.2,2025,11,4,Nov,1,63.8,28.0,77.35,0.05,-0.846,0,8125.86,548649.55
REC0009064,PLT014,2025-11-27,Coal,Southwest,18371.3,81.65,642995.36,1124633.34,15064.46,0.61,0,481637.9800000001,2025,11,4,Nov,0,42.83,35.0,61.22,0.82,0.113,0,18906.69,1359123.29
REC0009065,PLT015,2025-11-27,Wind,Northeast,12789.03,92.85,383670.85,1013475.31,0.0,1.25,0,629804.4600000001,2025,11,4,Nov,1,62.14,30.0,79.25,0.0,1.074,0,13406.54,897134.98
REC0009066,PLT016,2025-11-27,Solar,Northeast,6946.31,77.34,173657.82,586223.47,0.0,1.53,0,412565.64999999997,2025,11,4,Nov,1,70.38,25.0,84.39,0.0,-0.257,0,7232.43,533232.21
REC0009067,PLT017,2025-11-27,Geothermal,Southeast,11797.36,83.9,330326.02,706535.17,589.87,0.93,0,376209.15,2025,11,4,Nov,1,53.25,28.0,59.89,0.05,0.306,0,10708.34,740911.08
REC0009068,PLT018,2025-11-27,Solar,Southeast,18892.8,94.98,472319.94,1458324.06,0.0,0.67,0,986004.1200000001,2025,11,4,Nov,1,67.61,25.0,77.19,0.0,1.257,0,16433.25,1175939.83
REC0009069,PLT019,2025-11-27,Biomass,Southeast,4740.62,68.69,180143.48,272116.82,1090.34,1.31,0,91973.34,2025,11,4,Nov,1,33.8,38.0,57.4,0.23,-0.999,0,5006.77,339178.93
REC0009070,PLT020,2025-11-27,Wind,Southeast,18533.23,99.0,555997.0,1223365.96,0.0,1.7,0,667368.96,2025,11,4,Nov,1,54.55,30.0,66.01,0.0,1.602,0,18271.77,1164152.47
REC0009071,PLT021,2025-11-27,Natural Gas,Midwest,16607.12,87.34,747320.41,1132129.5,7473.2,0.87,0,384809.08999999997,2025,11,4,Nov,0,33.99,45.0,68.17,0.45,0.601,0,16984.54,1158787.68
REC0009072,PLT022,2025-11-27,Solar,West Coast,10635.94,88.83,265898.49,718895.46,0.0,0.8,0,452996.97,2025,11,4,Nov,1,63.01,25.0,67.59,0.0,0.729,0,10003.42,692974.07
REC0009063,PLT013,2025-11-27,Geothermal,West Coast,9329.14,87.84,261215.94,613167.35,466.46,0.0,0,351951.41,2025,11,4,Nov,1,57.4,28.0,65.73,0.05,0.644,0,8373.73,598527.97
REC0009073,PLT023,2025-11-27,Natural Gas,Southeast,32411.0,99.0,1458494.83,2000604.43,14584.95,1.02,0,542109.5999999999,2025,11,4,Nov,0,27.1,45.0,61.73,0.45,1.602,0,30026.66,1955116.91
REC0009136,PLT036,2025-11-28,Natural Gas,Northeast,14050.44,99.0,632269.76,1102324.22,6322.7,1.39,0,470054.45999999996,2025,11,4,Nov,0,42.64,45.0,78.45,0.45,1.602,0,13203.63,926511.91
REC0009135,PLT035,2025-11-28,Wind,Midwest,14189.58,87.91,425687.41,795121.0,0.0,0.94,1,369433.59,2025,11,4,Nov,1,46.46,30.0,56.04,0.0,0.65,0,15709.0,1083757.25
REC0009134,PLT034,2025-11-28,Biomass,West Coast,6579.23,65.68,250010.79,504299.82,1513.22,0.75,0,254289.03,2025,11,4,Nov,1,50.42,38.0,76.65,0.23,-1.257,0,7337.25,527528.96
REC0009133,PLT033,2025-11-28,Solar,Southeast,7162.12,79.54,179053.1,438332.0,0.0,1.32,0,259278.9,2025,11,4,Nov,1,59.15,25.0,61.2,0.0,-0.068,0,7404.99,507406.57
REC0009128,PLT028,2025-11-28,Wind,Southwest,17863.74,98.38,535912.23,1303838.64,0.0,0.08,0,767926.4099999999,2025,11,4,Nov,1,58.9,30.0,72.99,0.0,1.549,0,17443.33,1226898.21
REC0009131,PLT031,2025-11-28,Natural Gas,Midwest,27968.16,89.02,1258567.06,1823696.01,12585.67,1.05,0,565128.95,2025,11,4,Nov,0,30.99,45.0,65.21,0.45,0.745,0,27241.29,1965914.86
REC0009130,PLT030,2025-11-28,Geothermal,Northeast,8744.92,67.12,244857.87,508142.81,437.25,0.21,0,263284.94,2025,11,4,Nov,1,51.81,28.0,58.11,0.05,-1.134,0,9868.16,699600.4
REC0009129,PLT029,2025-11-28,Solar,Northeast,14301.25,71.13,357531.34,1182658.44,0.0,0.46,1,825127.0999999999,2025,11,4,Nov,1,69.77,25.0,82.7,0.0,-0.79,0,16714.76,1189969.6
REC0009137,PLT037,2025-11-28,Natural Gas,Southwest,16062.82,98.55,722827.06,1096516.13,7228.27,0.55,0,373689.06999999983,2025,11,4,Nov,0,34.08,45.0,68.26,0.45,1.563,0,14371.89,1020019.67
REC0009132,PLT032,2025-11-28,Biomass,Midwest,5065.42,66.35,192486.03,346794.0,1165.05,1.99,0,154307.97,2025,11,4,Nov,1,44.5,38.0,68.46,0.23,-1.2,0,5363.94,397494.0
REC0009138,PLT038,2025-11-28,Biomass,Southwest,7463.48,82.74,283612.31,596447.8,1716.6,1.02,0,312835.49000000005,2025,11,4,Nov,1,52.45,38.0,79.92,0.23,0.207,0,6759.19,466545.72
REC0009150,PLT050,2025-11-28,Natural Gas,West Coast,22854.4,96.05,1028447.86,1492413.57,10284.48,1.04,1,463965.7100000001,2025,11,4,Nov,0,31.09,45.0,65.3,0.45,1.349,0,20883.6,1514477.3
REC0009140,PLT040,2025-11-28,Geothermal,West Coast,4012.54,85.55,112351.04,283226.35,200.63,0.11,0,170875.31,2025,11,4,Nov,1,60.33,28.0,70.59,0.05,0.448,0,3636.6,264689.02
REC0009141,PLT041,2025-11-28,Nuclear,Midwest,18245.17,84.24,364903.33,1173317.07,0.0,1.8,0,808413.74,2025,11,4,Nov,0,68.9,20.0,64.31,0.0,0.335,0,18410.7,1215365.23
REC0009142,PLT042,2025-11-28,Natural Gas,West Coast,39181.18,95.34,1763152.94,2609406.62,17631.53,0.96,0,846253.6800000002,2025,11,4,Nov,0,32.43,45.0,66.6,0.45,1.288,0,35612.56,2604585.58
REC0009143,PLT043,2025-11-28,Natural Gas,Midwest,14312.97,98.94,644083.57,1205737.4,6440.84,0.08,0,561653.83,2025,11,4,Nov,0,46.58,45.0,84.24,0.45,1.597,0,13143.4,896098.04
REC0009144,PLT044,2025-11-28,Nuclear,Northeast,40226.7,83.08,804534.1,3252837.03,0.0,0.05,1,2448302.9299999997,2025,11,4,Nov,0,75.27,20.0,80.86,0.0,0.236,0,41741.58,2692676.38
REC0009145,PLT045,2025-11-28,Coal,Midwest,17036.54,79.66,596278.96,1097449.23,13969.96,1.76,0,501170.27,2025,11,4,Nov,0,45.67,35.0,64.42,0.82,-0.058,0,18574.61,1212934.82
REC0009146,PLT046,2025-11-28,Nuclear,West Coast,17102.51,71.06,342050.26,1386289.27,0.0,0.95,0,1044239.01,2025,11,4,Nov,0,75.33,20.0,81.06,0.0,-0.796,0,19228.09,1354358.59
REC0009147,PLT047,2025-11-28,Biomass,Southeast,4733.38,68.76,179868.43,289937.63,1088.68,0.03,0,110069.20000000001,2025,11,4,Nov,1,37.96,38.0,61.25,0.23,-0.993,0,4925.14,338904.82
REC0009148,PLT048,2025-11-28,Solar,Northeast,8202.1,93.39,205052.55,609106.09,0.0,1.12,0,404053.54,2025,11,4,Nov,1,66.34,25.0,74.26,0.0,1.12,0,7455.66,517771.03
REC0009149,PLT049,2025-11-28,Geothermal,Southwest,10506.95,87.75,294194.53,585423.32,525.35,0.21,0,291228.7899999999,2025,11,4,Nov,1,49.75,28.0,55.72,0.05,0.636,0,9318.56,607314.91
REC0009127,PLT027,2025-11-28,Wind,Southeast,9950.63,86.25,298518.82,804721.2,0.0,0.24,0,506202.37999999995,2025,11,4,Nov,1,62.9,30.0,80.87,0.0,0.508,0,10938.91,761237.18
REC0009139,PLT039,2025-11-28,Nuclear,Northeast,20514.95,69.77,410299.05,1190216.32,0.0,0.51,0,779917.27,2025,11,4,Nov,0,65.53,20.0,58.02,0.0,-0.906,0,22953.33,1577572.46
REC0009126,PLT026,2025-11-28,Hydro,Southwest,16235.2,67.24,243528.0,983802.13,162.35,1.36,0,740274.13,2025,11,4,Nov,1,75.25,15.0,60.6,0.01,-1.123,0,15412.24,1094506.09
REC0009125,PLT025,2025-11-28,Geothermal,West Coast,12182.03,88.19,341096.82,734197.33,609.1,0.2,1,393100.50999999995,2025,11,4,Nov,1,53.54,28.0,60.27,0.05,0.674,0,10762.2,777531.59
REC0009124,PLT024,2025-11-28,Hydro,Northeast,6459.37,62.81,96890.59,547036.07,64.59,1.87,0,450145.48,2025,11,4,Nov,1,82.29,15.0,84.69,0.01,-1.504,0,6543.32,468249.16
REC0009102,PLT002,2025-11-28,Coal,West Coast,21574.32,74.13,755101.26,1452420.09,17690.94,1.01,0,697318.8300000001,2025,11,4,Nov,0,48.01,35.0,67.32,0.82,-0.532,0,22998.28,1595172.83
REC0009103,PLT003,2025-11-28,Nuclear,Northeast,40479.96,75.5,809599.12,2542399.6,0.0,0.6,1,1732800.48,2025,11,4,Nov,0,68.16,20.0,62.81,0.0,-0.415,0,41149.62,2986633.62
REC0009104,PLT004,2025-11-28,Geothermal,West Coast,3746.49,89.37,104901.8,255399.95,187.32,1.66,0,150498.15000000002,2025,11,4,Nov,1,58.93,28.0,68.17,0.05,0.775,0,3262.47,226777.02
REC0009105,PLT005,2025-11-28,Geothermal,Southeast,10127.26,88.16,283563.36,742516.16,506.36,1.97,0,458952.80000000005,2025,11,4,Nov,1,61.81,28.0,73.32,0.05,0.672,0,8964.2,615352.46
REC0009106,PLT006,2025-11-28,Geothermal,West Coast,10725.12,81.92,300303.31,847910.99,536.26,0.84,0,547607.6799999999,2025,11,4,Nov,1,64.58,28.0,79.06,0.05,0.136,0,9792.15,751525.56
REC0009107,PLT007,2025-11-28,Geothermal,Northeast,7902.8,77.46,221278.42,515858.38,395.14,1.88,0,294579.95999999996,2025,11,4,Nov,1,57.1,28.0,65.28,0.05,-0.247,0,8101.84,551385.3
REC0009108,PLT008,2025-11-28,Nuclear,Midwest,20211.04,80.78,404220.8,1189793.17,0.0,0.25,0,785572.3699999999,2025,11,4,Nov,0,66.03,20.0,58.87,0.0,0.038,0,20183.92,1402774.24
REC0009109,PLT009,2025-11-28,Natural Gas,Southwest,36503.98,88.88,1642679.09,2275472.01,16426.79,1.24,0,632792.9199999997,2025,11,4,Nov,0,27.81,45.0,62.33,0.45,0.733,0,37998.87,2689072.56
REC0009110,PLT010,2025-11-28,Solar,Midwest,7232.19,88.9,180804.8,608549.49,0.0,1.92,0,427744.69,2025,11,4,Nov,1,70.29,25.0,84.14,0.0,0.735,0,6752.09,482238.74
REC0009111,PLT011,2025-11-28,Solar,Northeast,17437.27,75.1,435931.71,1320131.33,0.0,0.94,0,884199.6200000001,2025,11,4,Nov,1,66.98,25.0,75.71,0.0,-0.449,0,19452.66,1313839.21
REC0009112,PLT012,2025-11-28,Hydro,Midwest,6030.19,70.91,90452.81,440938.89,60.3,0.76,1,350486.08,2025,11,4,Nov,1,79.49,15.0,73.12,0.01,-0.809,0,6007.94,394594.16
REC0009101,PLT001,2025-11-28,Wind,Northeast,6966.27,99.0,208988.01,480223.27,0.0,0.4,0,271235.26,2025,11,4,Nov,1,56.48,30.0,68.94,0.0,1.602,0,6630.35,458672.84
REC0009114,PLT014,2025-11-28,Coal,Southwest,16587.78,73.72,580572.2,1286405.18,13601.98,0.81,0,705832.98,2025,11,4,Nov,0,54.87,35.0,77.55,0.82,-0.567,0,18497.97,1345822.46
REC0009115,PLT015,2025-11-28,Wind,Northeast,11977.21,86.96,359316.42,855043.43,0.0,1.87,0,495727.01000000007,2025,11,4,Nov,1,57.98,30.0,71.39,0.0,0.569,0,13169.59,906741.52
REC0009116,PLT016,2025-11-28,Solar,Northeast,6612.8,73.63,165320.08,391293.56,0.0,0.34,0,225973.48,2025,11,4,Nov,1,57.75,25.0,59.17,0.0,-0.575,0,7052.11,526475.93
REC0009117,PLT017,2025-11-28,Geothermal,Southeast,9585.71,68.17,268399.76,711414.73,479.29,0.91,0,443014.97,2025,11,4,Nov,1,62.27,28.0,74.22,0.05,-1.044,0,10653.99,744057.12
REC0009118,PLT018,2025-11-28,Solar,Southeast,14056.59,70.67,351414.85,1073947.63,0.0,1.52,0,722532.7799999999,2025,11,4,Nov,1,67.28,25.0,76.4,0.0,-0.829,0,15819.36,1175878.36
REC0009119,PLT019,2025-11-28,Biomass,Southeast,4902.22,71.03,186284.31,408342.86,1127.51,0.69,0,222058.55,2025,11,4,Nov,1,54.38,38.0,83.3,0.23,-0.798,0,5065.03,339575.87
REC0009120,PLT020,2025-11-28,Wind,Southeast,18533.23,99.0,555997.0,1550263.39,0.0,1.56,0,994266.3899999999,2025,11,4,Nov,1,64.14,30.0,83.65,0.0,1.602,0,18271.77,1191300.58
REC0009121,PLT021,2025-11-28,Natural Gas,Midwest,18687.29,98.28,840927.9,1341657.81,8409.28,0.4,0,500729.91000000003,2025,11,4,Nov,0,37.32,45.0,71.8,0.45,1.54,0,17397.94,1153142.09
REC0009122,PLT022,2025-11-28,Solar,West Coast,10479.62,87.52,261990.5,878329.93,0.0,0.37,0,616339.43,2025,11,4,Nov,1,70.17,25.0,83.81,0.0,0.617,0,10107.32,695383.73
REC0009123,PLT023,2025-11-28,Natural Gas,Southeast,30841.39,94.21,1387862.68,2575854.34,13878.63,1.76,0,1187991.66,2025,11,4,Nov,0,46.12,45.0,83.52,0.45,1.191,0,30682.73,1988706.23
REC0009113,PLT013,2025-11-28,Geothermal,West Coast,8063.6,75.93,225780.7,517279.64,403.18,1.97,0,291498.94,2025,11,4,Nov,1,56.35,28.0,64.15,0.05,-0.378,0,8360.9,590762.68
REC0009186,PLT036,2025-11-29,Natural Gas,Northeast,12205.99,86.0,549269.35,962377.85,5492.69,1.47,0,413108.5,2025,11,4,Nov,0,42.93,45.0,78.84,0.45,0.486,0,13318.49,935079.77
REC0009185,PLT035,2025-11-29,Wind,Midwest,14571.05,90.27,437131.44,932902.82,0.0,0.02,0,495771.37999999995,2025,11,4,Nov,1,53.14,30.0,64.02,0.0,0.853,0,15507.73,1089050.74
REC0009184,PLT034,2025-11-29,Biomass,West Coast,8265.9,82.52,314104.12,571198.15,1901.16,0.48,0,257094.03000000003,2025,11,4,Nov,1,45.01,38.0,69.1,0.23,0.188,0,7603.88,526927.73
REC0009183,PLT033,2025-11-29,Solar,Southeast,6607.18,73.37,165179.55,559554.94,0.0,1.16,0,394375.38999999996,2025,11,4,Nov,1,70.48,25.0,84.69,0.0,-0.597,0,7295.56,507093.76
REC0009178,PLT028,2025-11-29,Wind,Southwest,17975.63,99.0,539268.98,1373542.38,0.0,0.51,0,834273.3999999999,2025,11,4,Nov,1,60.74,30.0,76.41,0.0,1.602,0,17443.33,1250173.57
REC0009181,PLT031,2025-11-29,Natural Gas,Midwest,30045.18,95.63,1352033.22,2028377.96,13520.33,0.27,0,676344.74,2025,11,4,Nov,0,33.34,45.0,67.51,0.45,1.313,0,27089.9,1957732.58
REC0009180,PLT030,2025-11-29,Geothermal,Northeast,10274.55,78.86,287687.3,647188.46,513.73,0.32,0,359501.16,2025,11,4,Nov,1,55.55,28.0,62.99,0.05,-0.126,0,9877.19,701158.19
REC0009179,PLT029,2025-11-29,Solar,Northeast,15049.26,74.85,376231.54,1250188.93,0.0,1.77,0,873957.3899999999,2025,11,4,Nov,1,69.91,25.0,83.07,0.0,-0.47,0,16177.9,1201841.83
REC0009187,PLT037,2025-11-29,Natural Gas,Southwest,15793.91,96.9,710726.15,1187881.81,7107.26,0.74,0,477155.66000000003,2025,11,4,Nov,0,40.17,45.0,75.21,0.45,1.422,0,14579.47,1031196.74
REC0009182,PLT032,2025-11-29,Biomass,Midwest,5815.79,76.18,221000.08,382200.86,1337.63,1.25,0,161200.78,2025,11,4,Nov,1,42.18,38.0,65.72,0.23,-0.356,0,5339.42,399221.02
REC0009188,PLT038,2025-11-29,Biomass,Southwest,5822.78,64.55,221265.78,448546.11,1339.24,1.47,0,227280.33,2025,11,4,Nov,1,50.67,38.0,77.03,0.23,-1.354,0,6557.17,463199.62
REC0009193,PLT043,2025-11-29,Natural Gas,Midwest,14321.73,99.0,644477.86,1028850.2,6444.78,1.28,0,384372.33999999997,2025,11,4,Nov,0,37.36,45.0,71.84,0.45,1.602,0,13221.37,895404.32
REC0009190,PLT040,2025-11-29,Geothermal,West Coast,3443.75,73.43,96424.99,228155.57,172.19,1.17,0,131730.58000000002,2025,11,4,Nov,1,57.74,28.0,66.25,0.05,-0.592,0,3571.12,264993.2
REC0009191,PLT041,2025-11-29,Nuclear,Midwest,15202.47,70.19,304049.4,989283.08,0.0,1.26,0,685233.6799999999,2025,11,4,Nov,0,69.27,20.0,65.07,0.0,-0.87,0,18061.67,1203281.24
REC0009192,PLT042,2025-11-29,Natural Gas,West Coast,34881.22,84.87,1569655.06,1920904.45,15696.55,1.18,0,351249.3899999999,2025,11,4,Nov,0,18.29,45.0,55.07,0.45,0.389,0,36019.73,2593729.12
REC0009194,PLT044,2025-11-29,Nuclear,Northeast,37199.7,76.83,743994.04,2090999.46,0.0,0.76,0,1347005.42,2025,11,4,Nov,0,64.42,20.0,56.21,0.0,-0.301,0,41166.91,2685935.29
REC0009195,PLT045,2025-11-29,Coal,Midwest,16808.1,78.59,588283.61,1102370.6,13782.64,0.46,0,514086.9900000001,2025,11,4,Nov,0,46.63,35.0,65.59,0.82,-0.15,0,18141.75,1212396.05
REC0009196,PLT046,2025-11-29,Nuclear,West Coast,19704.67,81.87,394093.46,1531461.1,0.0,1.16,0,1137367.6400000001,2025,11,4,Nov,0,74.27,20.0,77.72,0.0,0.132,0,19364.74,1351426.23
REC0009197,PLT047,2025-11-29,Biomass,Southeast,4947.11,71.87,187990.35,301595.14,1137.84,0.94,0,113604.79000000001,2025,11,4,Nov,1,37.67,38.0,60.96,0.23,-0.726,0,4960.93,338917.91
REC0009198,PLT048,2025-11-29,Solar,Northeast,7773.22,88.51,194330.6,621031.55,0.0,0.17,0,426700.95000000007,2025,11,4,Nov,1,68.71,25.0,79.89,0.0,0.702,0,7460.21,522479.22
REC0009199,PLT049,2025-11-29,Geothermal,Southwest,9035.21,75.46,252985.97,697824.63,451.76,1.7,0,444838.66000000003,2025,11,4,Nov,1,63.75,28.0,77.23,0.05,-0.418,0,9343.35,611009.64
REC0009177,PLT027,2025-11-29,Wind,Southeast,11421.88,99.0,342656.36,696022.05,0.0,0.18,1,353365.69000000006,2025,11,4,Nov,1,50.77,30.0,60.94,0.0,1.602,0,10938.91,764106.99
REC0009189,PLT039,2025-11-29,Nuclear,Northeast,20853.69,70.92,417073.73,1755124.55,0.0,0.75,0,1338050.82,2025,11,4,Nov,0,76.24,20.0,84.16,0.0,-0.808,0,22478.06,1589375.76
REC0009176,PLT026,2025-11-29,Hydro,Southwest,14487.09,60.0,217306.31,886757.42,144.87,0.38,0,669451.1100000001,2025,11,4,Nov,1,75.49,15.0,61.21,0.01,-1.745,0,15049.39,1085351.23
